Cromosoma,Turno,Empleado ID,Area
34,13,25,Cocina
34,13,23,Cocina
34,14,2,Limpieza
34,14,13,Limpieza
34,14,30,Cocina
34,14,17,Limpieza
34,14,18,Mesero
34,14,19,Limpieza
34,14,12,Limpieza
34,14,13,Limpieza
34,14,7,Cocina
34,14,3,Mesero
35,1,8,Limpieza
35,1,16,Limpieza
35,1,18,Mesero
35,1,7,Mesero
35,1,1,Limpieza
35,1,29,Limpieza
35,1,4,Limpieza
35,1,21,Limpieza
35,1,19,Cocina
35,1,21,Mesero
35,2,8,Mesero
35,2,11,Limpieza
35,2,26,Limpieza
35,2,12,Cocina
35,2,7,Mesero
35,2,9,Cocina
35,2,2,Mesero
35,2,1,Mesero
35,2,30,Limpieza
35,2,27,Limpieza
35,3,8,Limpieza
35,3,16,Limpieza
35,3,18,Mesero
35,3,7,Mesero
35,3,1,Limpieza
35,3,29,Limpieza
35,3,4,Limpieza
35,3,21,Limpieza
35,3,19,Cocina
35,3,21,Mesero
35,4,9,Limpieza
35,4,18,Cocina
35,4,21,Limpieza
35,4,29,Limpieza
35,4,13,Cocina
35,4,9,Mesero
35,4,16,Limpieza
35,4,20,Mesero
35,4,15,Limpieza
35,4,12,Limpieza
35,5,1,Limpieza
35,5,14,Cocina
35,5,20,Mesero
35,5,28,Limpieza
35,5,2,Limpieza
35,5,18,Mesero
35,5,10,Cocina
35,5,7,Cocina
35,5,29,Limpieza
35,5,24,Cocina
35,6,1,Limpieza
35,6,14,Cocina
35,6,20,Mesero
35,6,28,Limpieza
35,6,2,Limpieza
35,6,18,Mesero
35,6,10,Cocina
35,6,7,Cocina
35,6,29,Limpieza
35,6,24,Cocina
35,7,23,Mesero
35,7,24,Limpieza
35,7,25,Mesero
35,7,9,Limpieza
35,7,15,Mesero
35,7,22,Limpieza
35,7,27,Mesero
35,7,5,Cocina
35,7,28,Cocina
35,7,6,Mesero
35,8,28,Cocina
35,8,25,Mesero
35,8,25,Limpieza
35,8,30,Cocina
35,8,2,Mesero
35,8,6,Mesero
35,8,3,Limpieza
35,8,24,Limpieza
35,8,9,Cocina
35,8,15,Cocina
35,9,19,Limpieza
35,9,4,Mesero
35,9,18,Cocina
35,9,27,Cocina
35,9,7,Limpieza
35,9,25,Limpieza
35,9,24,Limpieza
35,9,3,Mesero
35,9,5,Mesero
35,9,27,Mesero
35,10,28,Cocina
35,10,25,Mesero
35,10,25,Limpieza
35,10,30,Cocina
35,10,2,Mesero
35,10,6,Mesero
35,10,3,Limpieza
35,10,24,Limpieza
35,10,9,Cocina
35,10,15,Cocina
35,11,25,Cocina
35,11,20,Mesero
35,11,5,Mesero
35,11,19,Mesero
35,11,14,Mesero
35,11,8,Mesero
35,11,26,Limpieza
35,11,1,Cocina
35,11,27,Mesero
35,11,23,Mesero
35,12,12,Mesero
35,12,22,Cocina
35,12,30,Cocina
35,12,8,Cocina
35,12,4,Cocina
35,12,3,Limpieza
35,12,26,Limpieza
35,12,11,Mesero
35,12,25,Cocina
35,12,23,Cocina
35,13,12,Mesero
35,13,22,Cocina
35,13,30,Cocina
35,13,8,Cocina
35,13,4,Cocina
35,13,3,Limpieza
35,13,26,Limpieza
35,13,11,Mesero
35,13,25,Cocina
35,13,23,Cocina
35,14,2,Limpieza
35,14,13,Limpieza
35,14,30,Cocina
35,14,17,Limpieza
35,14,18,Mesero
35,14,19,Limpieza
35,14,12,Limpieza
35,14,13,Limpieza
35,14,7,Cocina
35,14,3,Mesero
36,1,8,Limpieza
36,1,16,Limpieza
36,1,18,Mesero
36,1,7,Mesero
36,1,1,Limpieza
36,1,29,Limpieza
36,1,4,Limpieza
36,1,21,Limpieza
36,1,19,Cocina
36,1,21,Mesero
36,2,8,Mesero
36,2,11,Limpieza
36,2,26,Limpieza
36,2,12,Cocina
36,2,7,Mesero
36,2,9,Cocina
36,2,2,Mesero
36,2,1,Mesero
36,2,30,Limpieza
36,2,27,Limpieza
36,3,8,Limpieza
36,3,16,Limpieza
36,3,18,Mesero
36,3,7,Mesero
36,3,1,Limpieza
36,3,29,Limpieza
36,3,4,Limpieza
36,3,21,Limpieza
36,3,19,Cocina
36,3,21,Mesero
36,4,9,Limpieza
36,4,18,Cocina
36,4,21,Limpieza
36,4,29,Limpieza
36,4,13,Cocina
36,4,9,Mesero
36,4,16,Limpieza
36,4,20,Mesero
36,4,15,Limpieza
36,4,12,Limpieza
36,5,1,Limpieza
36,5,14,Cocina
36,5,20,Mesero
36,5,28,Limpieza
36,5,2,Limpieza
36,5,18,Mesero
36,5,10,Cocina
36,5,7,Cocina
36,5,29,Limpieza
36,5,24,Cocina
36,6,1,Limpieza
36,6,14,Cocina
36,6,20,Mesero
36,6,28,Limpieza
36,6,2,Limpieza
36,6,18,Mesero
36,6,10,Cocina
36,6,7,Cocina
36,6,29,Limpieza
36,6,24,Cocina
36,7,23,Mesero
36,7,24,Limpieza
36,7,25,Mesero
36,7,9,Limpieza
36,7,15,Mesero
36,7,22,Limpieza
36,7,27,Mesero
36,7,5,Cocina
36,7,28,Cocina
36,7,6,Mesero
36,8,28,Cocina
36,8,25,Mesero
36,8,25,Limpieza
36,8,30,Cocina
36,8,2,Mesero
36,8,6,Mesero
36,8,3,Limpieza
36,8,24,Limpieza
36,8,9,Cocina
36,8,15,Cocina
36,9,19,Limpieza
36,9,4,Mesero
36,9,18,Cocina
36,9,27,Cocina
36,9,7,Limpieza
36,9,25,Limpieza
36,9,24,Limpieza
36,9,3,Mesero
36,9,5,Mesero
36,9,27,Mesero
36,10,28,Cocina
36,10,25,Mesero
36,10,25,Limpieza
36,10,30,Cocina
36,10,2,Mesero
36,10,6,Mesero
36,10,3,Limpieza
36,10,24,Limpieza
36,10,9,Cocina
36,10,15,Cocina
36,11,25,Cocina
36,11,20,Mesero
36,11,5,Mesero
36,11,19,Mesero
36,11,14,Mesero
36,11,8,Mesero
36,11,26,Limpieza
36,11,1,Cocina
36,11,27,Mesero
36,11,23,Mesero
36,12,12,Mesero
36,12,22,Cocina
36,12,30,Cocina
36,12,8,Cocina
36,12,4,Cocina
36,12,3,Limpieza
36,12,26,Limpieza
36,12,11,Mesero
36,12,25,Cocina
36,12,23,Cocina
36,13,12,Mesero
36,13,22,Cocina
36,13,30,Cocina
36,13,8,Cocina
36,13,4,Cocina
36,13,3,Limpieza
36,13,26,Limpieza
36,13,11,Mesero
36,13,25,Cocina
36,13,23,Cocina
36,14,2,Limpieza
36,14,13,Limpieza
36,14,30,Cocina
36,14,17,Limpieza
36,14,18,Mesero
36,14,19,Limpieza
36,14,12,Limpieza
36,14,13,Limpieza
36,14,7,Cocina
36,14,3,Mesero
37,1,8,Limpieza
37,1,16,Limpieza
37,1,18,Mesero
37,1,7,Mesero
37,1,1,Limpieza
37,1,29,Limpieza
37,1,4,Limpieza
37,1,21,Limpieza
37,1,19,Cocina
37,1,21,Mesero
37,2,8,Mesero
37,2,11,Limpieza
37,2,26,Limpieza
37,2,12,Cocina
37,2,7,Mesero
37,2,9,Cocina
37,2,2,Mesero
37,2,1,Mesero
37,2,30,Limpieza
37,2,27,Limpieza
37,3,8,Limpieza
37,3,16,Limpieza
37,3,18,Mesero
37,3,7,Mesero
37,3,1,Limpieza
37,3,29,Limpieza
37,3,4,Limpieza
37,3,21,Limpieza
37,3,19,Cocina
37,3,21,Mesero
37,4,9,Limpieza
37,4,18,Cocina
37,4,21,Limpieza
37,4,29,Limpieza
37,4,13,Cocina
37,4,9,Mesero
37,4,16,Limpieza
37,4,20,Mesero
37,4,15,Limpieza
37,4,12,Limpieza
37,5,1,Limpieza
37,5,14,Cocina
37,5,20,Mesero
37,5,28,Limpieza
37,5,2,Limpieza
37,5,18,Mesero
37,5,10,Cocina
37,5,7,Cocina
37,5,29,Limpieza
37,5,24,Cocina
37,6,1,Limpieza
37,6,14,Cocina
37,6,20,Mesero
37,6,28,Limpieza
37,6,2,Limpieza
37,6,18,Mesero
37,6,10,Cocina
37,6,7,Cocina
37,6,29,Limpieza
37,6,24,Cocina
37,7,23,Mesero
37,7,24,Limpieza
37,7,25,Mesero
37,7,9,Limpieza
37,7,15,Mesero
37,7,22,Limpieza
37,7,27,Mesero
37,7,5,Cocina
37,7,28,Cocina
37,7,6,Mesero
37,8,28,Cocina
37,8,25,Mesero
37,8,25,Limpieza
37,8,30,Cocina
37,8,2,Mesero
37,8,6,Mesero
37,8,3,Limpieza
37,8,24,Limpieza
37,8,9,Cocina
37,8,15,Cocina
37,9,19,Limpieza
37,9,4,Mesero
37,9,18,Cocina
37,9,27,Cocina
37,9,7,Limpieza
37,9,25,Limpieza
37,9,24,Limpieza
37,9,3,Mesero
37,9,5,Mesero
37,9,27,Mesero
37,10,28,Cocina
37,10,25,Mesero
37,10,25,Limpieza
37,10,30,Cocina
37,10,2,Mesero
37,10,6,Mesero
37,10,3,Limpieza
37,10,24,Limpieza
37,10,9,Cocina
37,10,15,Cocina
37,11,25,Cocina
37,11,20,Mesero
37,11,5,Mesero
37,11,19,Mesero
37,11,14,Mesero
37,11,8,Mesero
37,11,26,Limpieza
37,11,1,Cocina
37,11,27,Mesero
37,11,23,Mesero
37,12,12,Mesero
37,12,22,Cocina
37,12,30,Cocina
37,12,8,Cocina
37,12,4,Cocina
37,12,3,Limpieza
37,12,26,Limpieza
37,12,11,Mesero
37,12,25,Cocina
37,12,23,Cocina
37,13,12,Mesero
37,13,22,Cocina
37,13,30,Cocina
37,13,8,Cocina
37,13,4,Cocina
37,13,3,Limpieza
37,13,26,Limpieza
37,13,11,Mesero
37,13,25,Cocina
37,13,23,Cocina
37,14,2,Limpieza
37,14,13,Limpieza
37,14,30,Cocina
37,14,17,Limpieza
37,14,18,Mesero
37,14,19,Limpieza
37,14,12,Limpieza
37,14,13,Limpieza
37,14,7,Cocina
37,14,3,Mesero
38,1,8,Limpieza
38,1,16,Limpieza
38,1,18,Mesero
38,1,7,Mesero
38,1,1,Limpieza
38,1,29,Limpieza
38,1,4,Limpieza
38,1,21,Limpieza
38,1,19,Cocina
38,1,21,Mesero
38,2,8,Mesero
38,2,11,Limpieza
38,2,26,Limpieza
38,2,12,Cocina
38,2,7,Mesero
38,2,9,Cocina
38,2,2,Mesero
38,2,1,Mesero
38,2,30,Limpieza
38,2,27,Limpieza
38,3,8,Limpieza
38,3,16,Limpieza
38,3,18,Mesero
38,3,7,Mesero
38,3,1,Limpieza
38,3,29,Limpieza
38,3,4,Limpieza
38,3,21,Limpieza
38,3,19,Cocina
38,3,21,Mesero
38,4,9,Limpieza
38,4,18,Cocina
38,4,21,Limpieza
38,4,29,Limpieza
38,4,13,Cocina
38,4,9,Mesero
38,4,16,Limpieza
38,4,20,Mesero
38,4,15,Limpieza
38,4,12,Limpieza
38,5,1,Limpieza
38,5,14,Cocina
38,5,20,Mesero
38,5,28,Limpieza
38,5,2,Limpieza
38,5,18,Mesero
38,5,10,Cocina
38,5,7,Cocina
38,5,29,Limpieza
38,5,24,Cocina
38,6,1,Limpieza
38,6,14,Cocina
38,6,20,Mesero
38,6,28,Limpieza
38,6,2,Limpieza
38,6,18,Mesero
38,6,10,Cocina
38,6,7,Cocina
38,6,29,Limpieza
38,6,24,Cocina
38,7,23,Mesero
38,7,24,Limpieza
38,7,25,Mesero
38,7,9,Limpieza
38,7,15,Mesero
38,7,22,Limpieza
38,7,27,Mesero
38,7,5,Cocina
38,7,28,Cocina
38,7,6,Mesero
38,8,28,Cocina
38,8,25,Mesero
38,8,25,Limpieza
38,8,30,Cocina
38,8,2,Mesero
38,8,6,Mesero
38,8,3,Limpieza
38,8,24,Limpieza
38,8,9,Cocina
38,8,15,Cocina
38,9,19,Limpieza
38,9,4,Mesero
38,9,18,Cocina
38,9,27,Cocina
38,9,7,Limpieza
38,9,25,Limpieza
38,9,24,Limpieza
38,9,3,Mesero
38,9,5,Mesero
38,9,27,Mesero
38,10,28,Cocina
38,10,25,Mesero
38,10,25,Limpieza
38,10,30,Cocina
38,10,2,Mesero
38,10,6,Mesero
38,10,3,Limpieza
38,10,24,Limpieza
38,10,9,Cocina
38,10,15,Cocina
38,11,25,Cocina
38,11,20,Mesero
38,11,5,Mesero
38,11,19,Mesero
38,11,14,Mesero
38,11,8,Mesero
38,11,26,Limpieza
38,11,1,Cocina
38,11,27,Mesero
38,11,23,Mesero
38,12,12,Mesero
38,12,22,Cocina
38,12,30,Cocina
38,12,8,Cocina
38,12,4,Cocina
38,12,3,Limpieza
38,12,26,Limpieza
38,12,11,Mesero
38,12,25,Cocina
38,12,23,Cocina
38,13,12,Mesero
38,13,22,Cocina
38,13,30,Cocina
38,13,8,Cocina
38,13,4,Cocina
38,13,3,Limpieza
38,13,26,Limpieza
38,13,11,Mesero
38,13,25,Cocina
38,13,23,Cocina
38,14,2,Limpieza
38,14,13,Limpieza
38,14,30,Cocina
38,14,17,Limpieza
38,14,18,Mesero
38,14,19,Limpieza
38,14,12,Limpieza
38,14,13,Limpieza
38,14,7,Cocina
38,14,3,Mesero
39,1,8,Limpieza
39,1,16,Limpieza
39,1,18,Mesero
39,1,7,Mesero
39,1,1,Limpieza
39,1,29,Limpieza
39,1,4,Limpieza
39,1,21,Limpieza
39,1,19,Cocina
39,1,21,Mesero
39,2,8,Mesero
39,2,11,Limpieza
39,2,26,Limpieza
39,2,12,Cocina
39,2,7,Mesero
39,2,9,Cocina
39,2,2,Mesero
39,2,1,Mesero
39,2,30,Limpieza
39,2,27,Limpieza
39,3,8,Limpieza
39,3,16,Limpieza
39,3,18,Mesero
39,3,7,Mesero
39,3,1,Limpieza
39,3,29,Limpieza
39,3,4,Limpieza
39,3,21,Limpieza
39,3,19,Cocina
39,3,21,Mesero
39,4,9,Limpieza
39,4,18,Cocina
39,4,21,Limpieza
39,4,29,Limpieza
39,4,13,Cocina
39,4,9,Mesero
39,4,16,Limpieza
39,4,20,Mesero
39,4,15,Limpieza
39,4,12,Limpieza
39,5,1,Limpieza
39,5,14,Cocina
39,5,20,Mesero
39,5,28,Limpieza
39,5,2,Limpieza
39,5,18,Mesero
39,5,10,Cocina
39,5,7,Cocina
39,5,29,Limpieza
39,5,24,Cocina
39,6,1,Limpieza
39,6,14,Cocina
39,6,20,Mesero
39,6,28,Limpieza
39,6,2,Limpieza
39,6,18,Mesero
39,6,10,Cocina
39,6,7,Cocina
39,6,29,Limpieza
39,6,24,Cocina
39,7,23,Mesero
39,7,24,Limpieza
39,7,25,Mesero
39,7,9,Limpieza
39,7,15,Mesero
39,7,22,Limpieza
39,7,27,Mesero
39,7,5,Cocina
39,7,28,Cocina
39,7,6,Mesero
39,8,28,Cocina
39,8,25,Mesero
39,8,25,Limpieza
39,8,30,Cocina
39,8,2,Mesero
39,8,6,Mesero
39,8,3,Limpieza
39,8,24,Limpieza
39,8,9,Cocina
39,8,15,Cocina
39,9,19,Limpieza
39,9,4,Mesero
39,9,18,Cocina
39,9,27,Cocina
39,9,7,Limpieza
39,9,25,Limpieza
39,9,24,Limpieza
39,9,3,Mesero
39,9,5,Mesero
39,9,27,Mesero
39,10,28,Cocina
39,10,25,Mesero
39,10,25,Limpieza
39,10,30,Cocina
39,10,2,Mesero
39,10,6,Mesero
39,10,3,Limpieza
39,10,24,Limpieza
39,10,9,Cocina
39,10,15,Cocina
39,11,25,Cocina
39,11,20,Mesero
39,11,5,Mesero
39,11,19,Mesero
39,11,14,Mesero
39,11,8,Mesero
39,11,26,Limpieza
39,11,1,Cocina
39,11,27,Mesero
39,11,23,Mesero
39,12,12,Mesero
39,12,22,Cocina
39,12,30,Cocina
39,12,8,Cocina
39,12,4,Cocina
39,12,3,Limpieza
39,12,26,Limpieza
39,12,11,Mesero
39,12,25,Cocina
39,12,23,Cocina
39,13,12,Mesero
39,13,22,Cocina
39,13,30,Cocina
39,13,8,Cocina
39,13,4,Cocina
39,13,3,Limpieza
39,13,26,Limpieza
39,13,11,Mesero
39,13,25,Cocina
39,13,23,Cocina
39,14,2,Limpieza
39,14,13,Limpieza
39,14,30,Cocina
39,14,17,Limpieza
39,14,18,Mesero
39,14,19,Limpieza
39,14,12,Limpieza
39,14,13,Limpieza
39,14,7,Cocina
39,14,3,Mesero
40,1,8,Limpieza
40,1,16,Limpieza
40,1,18,Mesero
40,1,7,Mesero
40,1,1,Limpieza
40,1,29,Limpieza
40,1,4,Limpieza
40,1,21,Limpieza
40,1,19,Cocina
40,1,21,Mesero
40,2,8,Mesero
40,2,11,Limpieza
40,2,26,Limpieza
40,2,12,Cocina
40,2,7,Mesero
40,2,9,Cocina
40,2,2,Mesero
40,2,1,Mesero
40,2,30,Limpieza
40,2,27,Limpieza
40,3,8,Limpieza
40,3,16,Limpieza
40,3,18,Mesero
40,3,7,Mesero
40,3,1,Limpieza
40,3,29,Limpieza
40,3,4,Limpieza
40,3,21,Limpieza
40,3,19,Cocina
40,3,21,Mesero
40,4,9,Limpieza
40,4,18,Cocina
40,4,21,Limpieza
40,4,29,Limpieza
40,4,13,Cocina
40,4,9,Mesero
40,4,16,Limpieza
40,4,20,Mesero
40,4,15,Limpieza
40,4,12,Limpieza
40,5,1,Limpieza
40,5,14,Cocina
40,5,20,Mesero
40,5,28,Limpieza
40,5,2,Limpieza
40,5,18,Mesero
40,5,10,Cocina
40,5,7,Cocina
40,5,29,Limpieza
40,5,24,Cocina
40,6,1,Limpieza
40,6,14,Cocina
40,6,20,Mesero
40,6,28,Limpieza
40,6,2,Limpieza
40,6,18,Mesero
40,6,10,Cocina
40,6,7,Cocina
40,6,29,Limpieza
40,6,24,Cocina
40,7,23,Mesero
40,7,24,Limpieza
40,7,25,Mesero
40,7,9,Limpieza
40,7,15,Mesero
40,7,22,Limpieza
40,7,27,Mesero
40,7,5,Cocina
40,7,28,Cocina
40,7,6,Mesero
40,8,28,Cocina
40,8,25,Mesero
40,8,25,Limpieza
40,8,30,Cocina
40,8,2,Mesero
40,8,6,Mesero
40,8,3,Limpieza
40,8,24,Limpieza
40,8,9,Cocina
40,8,15,Cocina
40,9,19,Limpieza
40,9,4,Mesero
40,9,18,Cocina
40,9,27,Cocina
40,9,7,Limpieza
40,9,25,Limpieza
40,9,24,Limpieza
40,9,3,Mesero
40,9,5,Mesero
40,9,27,Mesero
40,10,28,Cocina
40,10,25,Mesero
40,10,25,Limpieza
40,10,30,Cocina
40,10,2,Mesero
40,10,6,Mesero
40,10,3,Limpieza
40,10,24,Limpieza
40,10,9,Cocina
40,10,15,Cocina
40,11,25,Cocina
40,11,20,Mesero
40,11,5,Mesero
40,11,19,Mesero
40,11,14,Mesero
40,11,8,Mesero
40,11,26,Limpieza
40,11,1,Cocina
40,11,27,Mesero
40,11,23,Mesero
40,12,12,Mesero
40,12,22,Cocina
40,12,30,Cocina
40,12,8,Cocina
40,12,4,Cocina
40,12,3,Limpieza
40,12,26,Limpieza
40,12,11,Mesero
40,12,25,Cocina
40,12,23,Cocina
40,13,12,Mesero
40,13,22,Cocina
40,13,30,Cocina
40,13,8,Cocina
40,13,4,Cocina
40,13,3,Limpieza
40,13,26,Limpieza
40,13,11,Mesero
40,13,25,Cocina
40,13,23,Cocina
40,14,2,Limpieza
40,14,13,Limpieza
40,14,30,Cocina
40,14,17,Limpieza
40,14,18,Mesero
40,14,19,Limpieza
40,14,12,Limpieza
40,14,13,Limpieza
40,14,7,Cocina
40,14,3,Mesero
41,1,8,Limpieza
41,1,16,Limpieza
41,1,18,Mesero
41,1,7,Mesero
41,1,1,Limpieza
41,1,29,Limpieza
41,1,4,Limpieza
41,1,21,Limpieza
41,1,19,Cocina
41,1,21,Mesero
41,2,8,Mesero
41,2,11,Limpieza
41,2,26,Limpieza
41,2,12,Cocina
41,2,7,Mesero
41,2,9,Cocina
41,2,2,Mesero
41,2,1,Mesero
41,2,30,Limpieza
41,2,27,Limpieza
41,3,8,Limpieza
41,3,16,Limpieza
41,3,18,Mesero
41,3,7,Mesero
41,3,1,Limpieza
41,3,29,Limpieza
41,3,4,Limpieza
41,3,21,Limpieza
41,3,19,Cocina
41,3,21,Mesero
41,4,9,Limpieza
41,4,18,Cocina
41,4,21,Limpieza
41,4,29,Limpieza
41,4,13,Cocina
41,4,9,Mesero
41,4,16,Limpieza
41,4,20,Mesero
41,4,15,Limpieza
41,4,12,Limpieza
41,5,1,Limpieza
41,5,14,Cocina
41,5,20,Mesero
41,5,28,Limpieza
41,5,2,Limpieza
41,5,18,Mesero
41,5,10,Cocina
41,5,7,Cocina
41,5,29,Limpieza
41,5,24,Cocina
41,6,1,Limpieza
41,6,14,Cocina
41,6,20,Mesero
41,6,28,Limpieza
41,6,2,Limpieza
41,6,18,Mesero
41,6,10,Cocina
41,6,7,Cocina
41,6,29,Limpieza
41,6,24,Cocina
41,7,23,Mesero
41,7,24,Limpieza
41,7,25,Mesero
41,7,9,Limpieza
41,7,15,Mesero
41,7,22,Limpieza
41,7,27,Mesero
41,7,5,Cocina
41,7,28,Cocina
41,7,6,Mesero
41,8,28,Cocina
41,8,25,Mesero
41,8,25,Limpieza
41,8,30,Cocina
41,8,2,Mesero
41,8,6,Mesero
41,8,3,Limpieza
41,8,24,Limpieza
41,8,9,Cocina
41,8,15,Cocina
41,9,19,Limpieza
41,9,4,Mesero
41,9,18,Cocina
41,9,27,Cocina
41,9,7,Limpieza
41,9,25,Limpieza
41,9,24,Limpieza
41,9,3,Mesero
41,9,5,Mesero
41,9,27,Mesero
41,10,28,Cocina
41,10,25,Mesero
41,10,25,Limpieza
41,10,30,Cocina
41,10,2,Mesero
41,10,6,Mesero
41,10,3,Limpieza
41,10,24,Limpieza
41,10,9,Cocina
41,10,15,Cocina
41,11,25,Cocina
41,11,20,Mesero
41,11,5,Mesero
41,11,19,Mesero
41,11,14,Mesero
41,11,8,Mesero
41,11,26,Limpieza
41,11,1,Cocina
41,11,27,Mesero
41,11,23,Mesero
41,12,12,Mesero
41,12,22,Cocina
41,12,30,Cocina
41,12,8,Cocina
41,12,4,Cocina
41,12,3,Limpieza
41,12,26,Limpieza
41,12,11,Mesero
41,12,25,Cocina
41,12,23,Cocina
41,13,12,Mesero
41,13,22,Cocina
41,13,30,Cocina
41,13,8,Cocina
41,13,4,Cocina
41,13,3,Limpieza
41,13,26,Limpieza
41,13,11,Mesero
41,13,25,Cocina
41,13,23,Cocina
41,14,2,Limpieza
41,14,13,Limpieza
41,14,30,Cocina
41,14,17,Limpieza
41,14,18,Mesero
41,14,19,Limpieza
41,14,12,Limpieza
41,14,13,Limpieza
41,14,7,Cocina
41,14,3,Mesero
42,1,8,Limpieza
42,1,16,Limpieza
42,1,18,Mesero
42,1,7,Mesero
42,1,1,Limpieza
42,1,29,Limpieza
42,1,4,Limpieza
42,1,21,Limpieza
42,1,19,Cocina
42,1,21,Mesero
42,2,8,Mesero
42,2,11,Limpieza
42,2,26,Limpieza
42,2,12,Cocina
42,2,7,Mesero
42,2,9,Cocina
42,2,2,Mesero
42,2,1,Mesero
42,2,30,Limpieza
42,2,27,Limpieza
42,3,8,Limpieza
42,3,16,Limpieza
42,3,18,Mesero
42,3,7,Mesero
42,3,1,Limpieza
42,3,29,Limpieza
42,3,4,Limpieza
42,3,21,Limpieza
42,3,19,Cocina
42,3,21,Mesero
42,4,9,Limpieza
42,4,18,Cocina
42,4,21,Limpieza
42,4,29,Limpieza
42,4,13,Cocina
42,4,9,Mesero
42,4,16,Limpieza
42,4,20,Mesero
42,4,15,Limpieza
42,4,12,Limpieza
42,5,1,Limpieza
42,5,14,Cocina
42,5,20,Mesero
42,5,28,Limpieza
42,5,2,Limpieza
42,5,18,Mesero
42,5,10,Cocina
42,5,7,Cocina
42,5,29,Limpieza
42,5,24,Cocina
42,6,1,Limpieza
42,6,14,Cocina
42,6,20,Mesero
42,6,28,Limpieza
42,6,2,Limpieza
42,6,18,Mesero
42,6,10,Cocina
42,6,7,Cocina
42,6,29,Limpieza
42,6,24,Cocina
42,7,23,Mesero
42,7,24,Limpieza
42,7,25,Mesero
42,7,9,Limpieza
42,7,15,Mesero
42,7,22,Limpieza
42,7,27,Mesero
42,7,5,Cocina
42,7,28,Cocina
42,7,6,Mesero
42,8,28,Cocina
42,8,25,Mesero
42,8,25,Limpieza
42,8,30,Cocina
42,8,2,Mesero
42,8,6,Mesero
42,8,3,Limpieza
42,8,24,Limpieza
42,8,9,Cocina
42,8,15,Cocina
42,9,19,Limpieza
42,9,4,Mesero
42,9,18,Cocina
42,9,27,Cocina
42,9,7,Limpieza
42,9,25,Limpieza
42,9,24,Limpieza
42,9,3,Mesero
42,9,5,Mesero
42,9,27,Mesero
42,10,28,Cocina
42,10,25,Mesero
42,10,25,Limpieza
42,10,30,Cocina
42,10,2,Mesero
42,10,6,Mesero
42,10,3,Limpieza
42,10,24,Limpieza
42,10,9,Cocina
42,10,15,Cocina
42,11,25,Cocina
42,11,20,Mesero
42,11,5,Mesero
42,11,19,Mesero
42,11,14,Mesero
42,11,8,Mesero
42,11,26,Limpieza
42,11,1,Cocina
42,11,27,Mesero
42,11,23,Mesero
42,12,12,Mesero
42,12,22,Cocina
42,12,30,Cocina
42,12,8,Cocina
42,12,4,Cocina
42,12,3,Limpieza
42,12,26,Limpieza
42,12,11,Mesero
42,12,25,Cocina
42,12,23,Cocina
42,13,12,Mesero
42,13,22,Cocina
42,13,30,Cocina
42,13,8,Cocina
42,13,4,Cocina
42,13,3,Limpieza
42,13,26,Limpieza
42,13,11,Mesero
42,13,25,Cocina
42,13,23,Cocina
42,14,2,Limpieza
42,14,13,Limpieza
42,14,30,Cocina
42,14,17,Limpieza
42,14,18,Mesero
42,14,19,Limpieza
42,14,12,Limpieza
42,14,13,Limpieza
42,14,7,Cocina
42,14,3,Mesero
43,1,8,Limpieza
43,1,16,Limpieza
43,1,18,Mesero
43,1,7,Mesero
43,1,1,Limpieza
43,1,29,Limpieza
43,1,4,Limpieza
43,1,21,Limpieza
43,1,19,Cocina
43,1,21,Mesero
43,2,8,Mesero
43,2,11,Limpieza
43,2,26,Limpieza
43,2,12,Cocina
43,2,7,Mesero
43,2,9,Cocina
43,2,2,Mesero
43,2,1,Mesero
43,2,30,Limpieza
43,2,27,Limpieza
43,3,8,Limpieza
43,3,16,Limpieza
43,3,18,Mesero
43,3,7,Mesero
43,3,1,Limpieza
43,3,29,Limpieza
43,3,4,Limpieza
43,3,21,Limpieza
43,3,19,Cocina
43,3,21,Mesero
43,4,9,Limpieza
43,4,18,Cocina
43,4,21,Limpieza
43,4,29,Limpieza
43,4,13,Cocina
43,4,9,Mesero
43,4,16,Limpieza
43,4,20,Mesero
43,4,15,Limpieza
43,4,12,Limpieza
43,5,1,Limpieza
43,5,14,Cocina
43,5,20,Mesero
43,5,28,Limpieza
43,5,2,Limpieza
43,5,18,Mesero
43,5,10,Cocina
43,5,7,Cocina
43,5,29,Limpieza
43,5,24,Cocina
43,6,1,Limpieza
43,6,14,Cocina
43,6,20,Mesero
43,6,28,Limpieza
43,6,2,Limpieza
43,6,18,Mesero
43,6,10,Cocina
43,6,7,Cocina
43,6,29,Limpieza
43,6,24,Cocina
43,7,23,Mesero
43,7,24,Limpieza
43,7,25,Mesero
43,7,9,Limpieza
43,7,15,Mesero
43,7,22,Limpieza
43,7,27,Mesero
43,7,5,Cocina
43,7,28,Cocina
43,7,6,Mesero
43,8,28,Cocina
43,8,25,Mesero
43,8,25,Limpieza
43,8,30,Cocina
43,8,2,Mesero
43,8,6,Mesero
43,8,3,Limpieza
43,8,24,Limpieza
43,8,9,Cocina
43,8,15,Cocina
43,9,19,Limpieza
43,9,4,Mesero
43,9,18,Cocina
43,9,27,Cocina
43,9,7,Limpieza
43,9,25,Limpieza
43,9,24,Limpieza
43,9,3,Mesero
43,9,5,Mesero
43,9,27,Mesero
43,10,28,Cocina
43,10,25,Mesero
43,10,25,Limpieza
43,10,30,Cocina
43,10,2,Mesero
